user_id,genres,year,Horas jugadas
76561198018771717,Action-Adventure-Indie-RPG,2012,630
76561198018771717,Action-Free to Play-Early Access,2014,0
76561198018771717,Action-Free to Play-Indie-Massively Multiplayer-RPG,2012,2547
76561198018771717,Action-Indie-RPG-Strategy,2011,7552
76561198018771717,Action-RPG,2009,683
76561198018771717,Action-RPG,2012,9413
76561198018771717,Action-Strategy,2006,39
76561198018771717,Adventure,2009,219
76561198018771717,Indie-Casual,2011,126
76561198018771717,Strategy,2009,0
76561198018784847,Action,2008,354
76561198018784847,Action,2009,3740
76561198018784847,RPG,2009,15
76561198018814766,Action,2009,275
76561198018857231,Action,2004,1510
76561198018857231,Action,2009,5477
76561198018857231,Action-Free to Play,2013,554
76561198018857231,Action-Free to Play-Indie,2014,1566
76561198018888268,Action,2009,2553
76561198018888268,Action,2012,2113
76561198018888268,Action-Adventure-Casual-Free to Play-Indie,2017,21
76561198018888268,Action-Adventure-Free to Play-Simulation-Sports,2014,39
76561198018888268,Action-Adventure-Indie-RPG,2011,4735
76561198018888268,Action-Free to Play-Indie-Massively Multiplayer,2016,324
76561198018888268,Action-Free to Play-Massively Multiplayer,2014,27
76561198018888268,Action-Simulation-Strategy,2013,10984
76561198018888268,Free to Play-Racing-Simulation-Sports,2013,58
76561198018888268,Strategy,2010,1165
76561198018913829,Action,2004,3932
76561198018913829,Action,2006,580
76561198018913829,Action,2007,2370
76561198018913829,Action,2013,2945
76561198018913829,Action-Adventure,2011,1074
76561198018913829,Action-Adventure,2015,138
76561198018913829,Action-RPG,2010,84
76561198018913829,RPG,2007,203
76561198018913829,RPG,2011,56
76561198018913829,RPG,2015,20801
76561198018913829,Simulation-Strategy,2003,67
76561198018913829,Utilities,2014,262
76561198018915805,Action,1995,0
76561198018915805,Action,1997,0
76561198018915805,Action,1998,0
76561198018915805,Action,2003,140
76561198018915805,Action,2009,2977
76561198018915805,Action,2010,18
76561198018915805,Action,2011,1297
76561198018915805,Action,2012,398
76561198018915805,Action,2015,187
76561198018915805,Action,2016,24
76561198018915805,Action-Adventure-Indie-Massively Multiplayer-RPG-Early Access,2013,15749
76561198018915805,Action-Adventure-Indie-RPG,2012,454
76561198018915805,Action-Free to Play-Massively Multiplayer,2012,0
76561198018915805,Action-Indie,2012,3317
76561198018915805,Action-Indie,2015,2033
76561198018915805,Action-Indie-Massively Multiplayer-Early Access,2013,142
76561198018915805,Action-RPG,2012,104
76561198018915805,Action-RPG,2015,0
76561198018915805,Action-RPG,2016,0
76561198018915805,Action-Simulation,2011,280
76561198018915805,Action-Simulation-Strategy,2008,186
76561198018915805,Action-Simulation-Strategy,2010,56
76561198018915805,Action-Simulation-Strategy,2013,1
76561198018915805,Action-Strategy,2016,8060
76561198018915805,RPG,2009,19
76561198018915805,RPG-Simulation-Strategy,2012,160
76561198018915805,Simulation-Strategy,2009,0
76561198018915805,Strategy,2013,3372
76561198018915805,Strategy,2016,0
76561198018918817,Action,2005,532
76561198018918817,Action,2009,668
76561198018918817,Action,2010,368
76561198018918817,Action,2011,1448
76561198018918817,Action,2012,189
76561198018918817,Action,2013,2139
76561198018918817,Action,2014,51
76561198018918817,Action-Adventure,2012,702
76561198018918817,Simulation-Strategy,2009,1198
76561198018918817,Strategy,2004,543
76561198018918817,Strategy,2009,4266
76561198018918817,Strategy,2010,11
76561198018918817,Strategy,2013,6593
76561198018925449,Action,2004,4439
76561198018925449,Action-Adventure-Casual-Free to Play-Indie,2017,0
76561198018925449,Action-Adventure-Free to Play-Simulation-Sports,2014,0
76561198018925449,Action-Free to Play-Indie-Massively Multiplayer,2016,0
76561198018925449,Free to Play-Massively Multiplayer-RPG,2011,0
76561198018967342,Action,2006,51
76561198018967342,Action,2010,425
76561198018967342,Action,2011,752
76561198018967342,Action,2012,7202
76561198018967342,Action,2013,1053
76561198018967342,Action-Adventure,2010,1184
76561198018967342,Action-Adventure,2013,2611
76561198018967342,Action-Adventure-Indie-Massively Multiplayer-RPG,2017,124
76561198018967342,Action-Adventure-Indie-Massively Multiplayer-RPG-Strategy,2017,4
76561198018967342,Action-Free to Play,2013,177
76561198018967342,Action-Free to Play-Indie,2011,498
76561198018967342,Action-Free to Play-Massively Multiplayer-RPG,2014,619
76561198018967342,Free to Play-Sports,2015,1
76561198018967342,Strategy,2006,64
76561198018967342,Strategy,2008,41
76561198018985287,Action,2004,4496
76561198018985287,Action,2006,569
76561198018985287,Action,2007,1918
76561198018985287,Action-Adventure,2011,108
76561198018985287,Action-Adventure,2012,1001
76561198018985287,Action-Adventure,2014,711
76561198018985287,Action-Adventure-Indie,2013,833
76561198018985287,Action-Adventure-Indie,2014,31
76561198018985287,Action-Adventure-Indie-RPG,2011,1895
76561198018985287,Action-Adventure-RPG,2014,926
76561198018985287,Action-RPG,2011,2520
76561198018985287,Action-RPG,2012,269
76561198018985287,Action-Simulation,1998,509
76561198018985287,Indie-Simulation-Early Access,2015,687
76561198018985287,RPG,2007,14860
76561198018985287,RPG,2015,1
76561198018985287,Strategy,2009,59
76561198018985287,Strategy,2010,5
76561198019001039,Action,2010,435
76561198019001039,Action-RPG,2016,0
76561198019025564,Action,2007,11
76561198019025564,Action,2009,24647
76561198019025564,Action,2010,0
76561198019025564,Action,2012,11930
76561198019025564,Action-Adventure,2011,595
76561198019025564,Adventure-Indie-Casual,2011,84
76561198019025564,Indie-Casual,2011,5
76561198019051519,Action,2009,1411
76561198019051519,Action-Casual-Simulation-Strategy,2012,580
76561198019051519,Action-Free to Play-Indie,2014,0
76561198019051519,Action-Indie,2010,0
76561198019051519,Action-Indie,2011,13
76561198019051519,Casual-Indie-Strategy,2011,0
76561198019051519,Simulation-Strategy,2009,35
76561198019051519,Strategy,2011,19
76561198019051519,Strategy,2013,0
76561198019051519,Strategy,2015,0
76561198019069802,Action,2000,37
76561198019069802,Action,2004,0
76561198019069802,Action,2007,1742
76561198019069802,Action,2009,5746
76561198019069802,Action,2010,10384
76561198019069802,Action,2011,6759
76561198019069802,Action,2012,9116
76561198019069802,Action-Adventure,2011,1032
76561198019069802,Action-Free to Play-Massively Multiplayer,2014,0
76561198019069802,Action-Indie-Massively Multiplayer-Early Access,2013,295
76561198019069802,Action-Indie-RPG-Strategy,2011,51
76561198019069802,Action-Indie-Strategy,2014,2270
76561198019069802,Action-RPG,2012,112
76561198019069802,Action-Simulation-Strategy,2010,191
76561198019069802,Indie-Simulation-Strategy,2015,42
76561198019069802,Racing-Simulation-Sports,2012,0
76561198019069802,RPG,2010,385
76561198019069802,RPG,2015,5
76561198019069802,Strategy,1993,144
76561198019069802,Strategy,1995,0
76561198019069802,Strategy,1997,0
76561198019069802,Strategy,1998,0
76561198019069802,Strategy,2001,0
76561198019095098,Action,2000,261
76561198019095098,Action,2004,1558
76561198019095098,Action,2009,79173
76561198019095098,Action,2012,3411
76561198019099428,Action,2009,1752
76561198019099428,Action,2010,923
76561198019099428,Action,2012,46365
76561198019099428,Action-Adventure-Casual-Free to Play-Indie,2017,5351
76561198019099428,Action-Free to Play-Indie,2011,15
76561198019099428,Action-Free to Play-Indie,2015,27
76561198019099428,Action-Free to Play-Indie-Massively Multiplayer-RPG-Simulation,2017,18535
76561198019099428,Simulation-Strategy,2011,309
76561198019106996,Action,2009,2042
76561198019106996,Action,2010,593
76561198019106996,Action,2011,4747
76561198019106996,Action,2012,161
76561198019106996,Action,2014,1815
76561198019106996,Action-RPG,2012,17673
76561198019106996,Action-RPG,2014,5084
76561198019106996,RPG,2015,12512
76561198019106996,Strategy,2006,1841
76561198019106996,Strategy,2009,3518
76561198019106996,Strategy,2010,241
76561198019106996,Strategy,2013,150
76561198019112245,Action,2004,339872
76561198019112245,Action,2010,2
76561198019112245,Action,2012,30996
76561198019112245,Action-Adventure-Casual-Free to Play-Indie,2017,0
76561198019112245,Action-Adventure-Free to Play-Simulation-Sports,2014,182988
76561198019112245,Action-Adventure-Simulation,2015,2884
76561198019112245,Action-Free to Play-Indie,2017,224
76561198019112245,Action-Free to Play-Indie-Massively Multiplayer,2016,1210
76561198019112245,Action-Free to Play-Indie-Massively Multiplayer-RPG-Simulation,2017,0
76561198019112245,Action-Free to Play-Indie-Strategy,2006,618
76561198019112245,Action-Free to Play-Strategy,2011,0
76561198019112245,Action-Simulation-Strategy,2013,4560
76561198019112245,Adventure-Casual-Free to Play-Indie-RPG-Simulation-Strategy,2015,0
76561198019225542,Action,2004,4942
76561198019225542,Action,2010,0
76561198019225542,Action-Adventure-Casual-Free to Play-Indie,2017,0
76561198019225542,Action-Adventure-Indie,2016,0
76561198019225542,Action-Indie-Strategy,2011,0
76561198019225542,Casual-Indie-Strategy,2015,0
76561198019225542,Free to Play-Indie-Simulation,2014,0
76561198019259057,Action,2012,964
76561198019274578,Action,2012,1484
76561198019274578,Action-Adventure-Casual-Free to Play-Indie,2017,1987
76561198019274578,Action-Adventure-Casual-Indie-Strategy,2013,0
76561198019274578,Action-Adventure-Indie,2013,335
76561198019274578,Action-Free to Play-Indie-Massively Multiplayer-RPG,2012,2
76561198019278784,Action,2009,196
76561198019278784,Action-Adventure-Casual-Free to Play-Massively Multiplayer-RPG,2015,81
76561198019278784,Action-Adventure-Indie,2012,835
76561198019278784,Free to Play-Massively Multiplayer-RPG,2013,124
76561198019278784,Free to Play-Strategy,2014,37
76561198019278784,Indie,2013,361
76561198019278784,Simulation-Strategy,2015,462
76561198019292141,Action,2009,2914
76561198019292141,Action-Adventure-Indie,2013,23
76561198019301971,Action,2013,1876
76561198019301971,Action-Free to Play-Indie,2014,39
76561198019301971,Action-Indie-Strategy,2011,1
76561198019301971,Action-RPG,2012,6518
76561198019336356,Action,2009,521
76561198019336356,Action-Adventure,2011,0
76561198019336356,Action-Adventure-Casual-Indie-RPG,2012,9
76561198019336356,Action-Adventure-Free to Play-Massively Multiplayer-RPG,2015,194
76561198019336356,Action-Adventure-Free to Play-Massively Multiplayer-RPG,2017,136
76561198019336356,Action-Adventure-Indie-RPG,2012,701
76561198019336356,Action-Adventure-RPG,2014,226
76561198019336356,Action-Indie-Racing-Sports,2015,8
76561198019336356,Free to Play-Massively Multiplayer-RPG,2012,0
76561198019439976,Action-Adventure-Indie-RPG,2011,7232
76561198019439976,Action-RPG,2006,0
76561198019455059,Action,2009,218
76561198019455059,Action,2011,230
76561198019455059,Action,2012,2692
76561198019455059,Action,2013,50
76561198019455059,Action-Adventure-Casual-Free to Play-Indie,2017,1487
76561198019455059,Action-Adventure-Casual-Free to Play-Massively Multiplayer-RPG,2015,2073
76561198019455059,Action-Adventure-Free to Play-Massively Multiplayer-RPG,2015,157
76561198019455059,Action-Adventure-Indie,2009,0
76561198019455059,Action-Adventure-Indie,2013,0
76561198019455059,Action-Adventure-Indie-Massively Multiplayer-RPG,2017,228
76561198019455059,Action-Adventure-Indie-Massively Multiplayer-RPG-Strategy,2017,0
76561198019455059,Action-Adventure-Indie-RPG,2012,186
76561198019455059,Action-Free to Play,2013,19686
76561198019455059,Action-Free to Play,2015,1999
76561198019455059,Action-Free to Play-Indie-Massively Multiplayer,2016,169
76561198019455059,Action-Free to Play-Massively Multiplayer,2012,1141
76561198019455059,Action-Free to Play-Massively Multiplayer,2014,216
76561198019455059,Action-Free to Play-Massively Multiplayer-RPG-Early Access,2015,82
76561198019455059,Action-Indie,2011,132
76561198019455059,Action-Indie,2012,1205
76561198019455059,Action-Indie-Massively Multiplayer-Early Access,2013,658
76561198019455059,Action-Indie-RPG,2014,203
76561198019455059,Action-Indie-RPG-Strategy,2011,162
76561198019455059,Action-Indie-Strategy,2014,2109
76561198019455059,Free to Play-Massively Multiplayer-RPG,2014,292
76561198019497599,Action,2009,2525
76561198019497599,Action-Free to Play-Indie,2014,1
76561198019586776,Action,2008,18738
76561198019586776,Action,2009,5665
76561198019586980,Action,2011,103
76561198019586980,Action,2012,306
76561198019586980,Action,2013,196
76561198019586980,Action-Adventure,2013,139
76561198019586980,Action-Adventure-RPG,2014,0
76561198019586980,Action-Free to Play,2012,0
76561198019643778,Action,2009,435
76561198019643778,Action,2011,334
76561198019643778,Strategy,2009,7616
76561198019655151,Action,2005,107
76561198019655151,Action,2009,1578
76561198019655151,Action,2012,3301
76561198019655151,Action-Adventure-Casual-Free to Play-Indie,2017,186
76561198019655151,Action-Adventure-Indie-RPG-Strategy,2015,162
76561198019655151,Action-Free to Play,2012,1108
76561198019655151,Action-Free to Play,2014,10
76561198019655151,Action-Free to Play-Early Access,2014,0
76561198019655151,Action-Free to Play-Indie-Massively Multiplayer,2016,88
76561198019655151,Action-Free to Play-Indie-Massively Multiplayer-RPG,2012,810
76561198019655151,Action-Free to Play-Indie-Massively Multiplayer-RPG-Simulation,2017,618
76561198019655151,Action-Free to Play-Massively Multiplayer,2016,0
76561198019655151,Action-Free to Play-Massively Multiplayer-Strategy,2015,12
76561198019655151,Action-Indie-RPG,2013,1793
76561198019655151,Action-Simulation-Strategy,2010,2
76561198019655151,Action-Simulation-Strategy,2013,220
76561198019655151,Adventure,2012,128
76561198019655151,Adventure-Indie,2015,0
76561198019655151,Adventure-Indie-RPG,2015,0
76561198019655151,Casual-Free to Play-Indie,2015,3421
76561198019655151,Free to Play-Indie,2016,2
76561198019655151,Free to Play-Indie-Simulation-Sports-Early Access,2013,20
76561198019655151,Free to Play-Massively Multiplayer-Simulation-Sports,2015,5
76561198019655151,Indie-Simulation-Strategy,2012,1409
76561198019655151,Indie-Simulation-Strategy,2016,27
76561198019661489,Action,2000,39
76561198019661489,Action,2004,248
76561198019661489,Action,2007,8588
76561198019661489,Action,2009,0
76561198019661489,Action,2012,23513
76561198019661489,Action-Adventure-Casual-Free to Play-Indie,2017,0
76561198019661489,Action-Adventure-Indie,2010,512
76561198019661489,Action-Free to Play,2013,0
76561198019661489,Action-Indie,2012,915
76561198019661489,Action-RPG-Simulation,2013,51
76561198019661489,Casual-Indie-Simulation,2014,70
76561198019704100,Action,2004,460
76561198019704100,Action,2009,0
76561198019704100,Action,2010,43
76561198019704100,Action,2013,0
76561198019704100,Action-Indie-RPG,2011,313
76561198019704100,Action-RPG,2008,302
76561198019704100,Action-RPG,2016,0
76561198019704100,Adventure-RPG,2003,1401
76561198019704100,Indie-Simulation-Strategy,2012,543
76561198019704100,Indie-Strategy,2012,72
76561198019704100,RPG,2010,1277
76561198019704100,RPG-Indie,2012,413
76561198019704100,Strategy,2006,3927
76561198019704100,Strategy,2009,81
76561198019704100,Strategy,2012,5917
76561198019737839,Action,2007,220
76561198019737839,Action,2009,834
76561198019737839,Action-Free to Play,2012,517
76561198019777921,Action,2004,421
76561198019777921,Action,2006,94
76561198019777921,Action,2007,353
76561198019777921,Action,2009,622
76561198019777921,Action-Adventure,2010,156
76561198019777921,Adventure-Casual-Strategy,2012,2492
76561198019777921,Free to Play-Massively Multiplayer-RPG,2013,1188
76561198019777921,RPG,2009,6381
76561198019777921,Simulation,2010,1845
76561198019780793,Action,2010,0
76561198019787395,Action,2007,19
76561198019787395,Action,2009,1939
76561198019796611,Action,2004,728
76561198019796611,Action,2009,136
76561198019796611,Action-Adventure,2014,1047
76561198019796611,Action-Adventure,2015,1708
76561198019796611,Action-Adventure-Casual-Free to Play-Indie,2017,19
76561198019796611,Action-Adventure-Casual-Indie,2014,1
76561198019796611,Action-Adventure-Casual-Indie-RPG,2016,2147
76561198019796611,Action-Adventure-Indie-Massively Multiplayer-RPG,2017,5073
76561198019796611,Action-Adventure-Indie-Massively Multiplayer-RPG-Strategy,2017,0
76561198019796611,Action-Indie-RPG,2006,0
76561198019796611,Action-Indie-RPG-Strategy,2015,0
76561198019796611,Action-RPG,2007,892
76561198019796611,Action-RPG,2011,974
76561198019796611,Action-RPG,2016,0
76561198019796611,Action-RPG-Strategy,2014,55
76561198019796611,Casual-Indie-Simulation,2014,213
76561198019796611,Casual-Sports,2013,325
76561198019796611,Indie-Simulation-Strategy,2013,11
76561198019796611,RPG,2011,311
76561198019796611,RPG,2015,6924
76561198019796611,Strategy,2008,1438
76561198019826668,Action,2007,0
76561198019826668,Action,2009,2210
76561198019826668,Action,2010,950
76561198019826668,Action,2012,320
76561198019826668,Action,2014,0
76561198019917406,Action,2003,95
76561198019917406,Action,2009,5267
76561198019917406,Action,2014,594
76561198019917406,Action-Adventure,2015,61424
76561198019917406,Action-Adventure-Indie-RPG,2013,21415
76561198019917406,Action-Indie,2012,433
76561198019917406,Action-Indie-RPG,2015,311
76561198019917406,Adventure-Indie-Simulation-Strategy,2017,337
76561198019917406,RPG,2002,44
76561198019917406,RPG,2012,126
76561198019917406,RPG,2015,4559
76561198019917406,Simulation-Strategy,2012,96
76561198019917406,Strategy,2010,1076
76561198019918377,Action,2004,708
76561198019918377,Action,2006,0
76561198019918377,Action,2007,12
76561198019918377,Action-Free to Play-Indie-Massively Multiplayer,2016,42
76561198019918377,Action-Free to Play-Massively Multiplayer,2012,624
76561198019918377,Strategy,2010,895
76561198019958338,Action,2004,79
76561198019958338,Action,2006,3270
76561198019958338,Action,2007,2707
76561198019958338,Action,2009,102931
76561198019958338,Action,2012,1654
76561198019958338,Action-Adventure-Indie,2013,590
76561198019958338,Action-Adventure-Indie-RPG,2011,52
76561198020009419,Action,2012,16
76561198020009419,Action-Casual-Free to Play-Massively Multiplayer,2014,14
76561198020009419,Strategy,2008,395
76561198020013743,Action,2000,1564
76561198020013743,Action,2004,79508
76561198020013743,Action,2007,27
76561198020013743,Action,2009,2553
76561198020013743,Action,2010,537
76561198020013743,Action,2011,0
76561198020013743,Action,2012,776
76561198020013743,Action-Free to Play-Massively Multiplayer,2014,52
76561198020013743,Action-Simulation-Strategy,2013,34
76561198020013743,Racing,2003,0
76561198020057058,Action,2012,1669
76561198020057058,Action,2013,55
76561198020057058,Action-Free to Play,2015,0
76561198020057058,Action-Indie,2012,39
76561198020057058,Action-Indie-Racing-Sports,2015,104
76561198020057058,Action-RPG,2011,0
76561198020057058,Action-Strategy,2016,3993
76561198020057058,Indie-RPG-Strategy,2014,811
76561198020057058,Strategy,2006,11
76561198020057058,Strategy,2008,0
76561198020057058,Strategy,2009,3872
76561198020057058,Strategy,2010,114
76561198020179863,Action,2009,1576
76561198020179863,Action,2010,187
76561198020179863,Action,2011,274
76561198020179863,Action,2012,2453
76561198020179863,Action-Adventure,2015,12096
76561198020179863,Action-Adventure-Casual-Indie-RPG,2012,2559
76561198020179863,Action-Adventure-Casual-RPG,2010,20
76561198020179863,Action-Adventure-Indie-RPG,2011,5013
76561198020179863,Action-Free to Play,2015,1519
76561198020179863,Action-Free to Play-Indie-Massively Multiplayer-RPG,2012,984
76561198020179863,Action-Free to Play-Massively Multiplayer-Strategy,2015,33
76561198020179863,Action-Indie-Strategy,2011,0
76561198020179863,Action-RPG,2016,0
76561198020179863,Adventure-Casual-Free to Play-Indie-Simulation,2015,32
76561198020179863,Free to Play-Massively Multiplayer-RPG,2016,12744
76561198020179863,RPG,2003,0
76561198020179863,RPG,2009,0
76561198020179863,RPG-Strategy,2003,0
76561198020179863,Simulation-Strategy,2013,0
76561198020402173,Action,2004,2874
76561198020402173,Action,2012,5120
76561198020481707,Action,2010,609
76561198020481707,Action-Adventure,2010,1123
76561198020481707,Action-RPG,2006,0
76561198020481707,Action-RPG,2010,2740
76561198020485598,Action,2012,1038
76561198020485598,Strategy,2009,4874
76561198020485598,Strategy,2010,2660
76561198020583700,Action,2009,820
76561198020583700,Action-Casual-Free to Play-Massively Multiplayer,2014,0
76561198020583700,Action-Free to Play-Indie-Massively Multiplayer,2016,0
76561198020583700,Action-Free to Play-Massively Multiplayer-RPG-Early Access,2015,0
76561198020583700,Free to Play-Action-Strategy-Indie-Sports,2012,7
76561198020583823,Action,2009,2450
76561198020583823,Action,2010,514
76561198020583823,Action,2012,840
76561198020583823,Action,2014,159
76561198020583823,Action-Adventure,2011,70
76561198020583823,Free to Play-Massively Multiplayer-Simulation,2015,52
76561198020583823,Simulation,2009,104
76561198020583823,Strategy,2012,90
76561198020618185,Action,2012,106
76561198020618185,Action-Indie-Strategy,2014,178
76561198020666385,Action,2008,0
76561198020666385,Action,2009,137
76561198020666385,Action,2012,261
76561198020666385,Action-Adventure-Indie-Massively Multiplayer-RPG,2017,24
76561198020666385,Action-Adventure-Indie-Massively Multiplayer-RPG-Strategy,2017,0
76561198020763011,Action,2004,0
76561198020763011,Action,2006,0
76561198020763011,Action,2007,264
76561198020763011,Action,2009,2120
76561198020763011,Action,2010,6123
76561198020763011,Action,2011,233
76561198020763011,Action,2012,0
76561198020763011,Action-Free to Play-Indie,2011,285
76561198020763011,Action-Free to Play-Indie,2014,44
76561198020838594,Action,2004,785
76561198020838594,Action,2010,21
76561198020838594,Action,2011,248
76561198020838594,Action,2012,534
76561198020838594,Action,2014,9
76561198020838594,Action,2016,1502
76561198020838594,Action-Adventure,2015,1349
76561198020838594,Action-Free to Play-Indie,2014,0
76561198020838594,Action-RPG,2009,66
76561198020898459,Action,2009,3965
76561198020898459,Action,2010,5205
76561198020898459,Action-RPG,2010,918
76561198021013554,Action,2000,2881
76561198021013554,Action,2001,0
76561198021013554,Action,2003,0
76561198021013554,Action,2004,1062
76561198021013554,Action,2007,354
76561198021013554,Action,2010,476
76561198021013554,Action,2011,89
76561198021013554,Action,2012,5674
76561198021013554,Action-Adventure,2010,971
76561198021013554,Action-Adventure-Indie,2003,0
76561198021013554,Action-Casual-Indie-Strategy,2011,971
76561198021013554,Action-Indie-RPG,2006,0
76561198021013554,Action-Indie-Strategy,2012,4430
76561198021013554,Action-Simulation-Strategy,2010,24
76561198021013554,Strategy,2013,2621
76561198021013554,Strategy,2015,0
76561198021027371,Action,2007,257
76561198021027371,Action,2009,2021
76561198021027371,Action,2012,2596
76561198021027371,Action,2013,2995
76561198021027371,Action-Adventure,2009,115
76561198021027371,Action-Adventure,2011,425
76561198021027371,Action-Adventure,2012,2261
76561198021027371,Action-Adventure,2013,847
76561198021027371,Action-Adventure-Casual-Indie-RPG,2012,242
76561198021027371,Action-Adventure-Free to Play-Massively Multiplayer-RPG,2015,1
76561198021027371,Action-Free to Play,2015,65
76561198021027371,Action-Free to Play-Indie,2014,152
76561198021027371,Action-RPG,2010,1701
76561198021027371,Adventure-Casual-Free to Play-Indie,2014,97
76561198021027371,Adventure-Casual-Free to Play-Massively Multiplayer-RPG,2014,0
76561198021027371,Adventure-Free to Play-Massively Multiplayer-RPG-Strategy,2014,58
76561198021027371,Indie-Simulation,2011,0
76561198021027371,RPG,2015,4176
76561198021027371,Simulation-Strategy,2009,0
76561198021027371,Strategy,2013,489
76561198021057975,Action,2009,31672
76561198021057975,Action-Adventure-Casual-Free to Play-Indie,2017,37
76561198021057975,Action-Free to Play,2015,0
76561198021057975,Free to Play-Massively Multiplayer-RPG,2003,13
76561198021059025,Action,2009,2935
76561198021059025,Action-Free to Play,2013,0
76561198021059025,Action-Free to Play,2015,1
76561198021059025,Action-Free to Play-Massively Multiplayer,2011,0
76561198021091830,Action,2008,123
76561198021091830,Action,2009,858
76561198021091830,Action-Adventure,2012,2438
76561198021091830,Action-RPG,2015,113
76561198021100657,Action,1990,0
76561198021100657,Action,2004,2595
76561198021100657,Action,2009,2068
76561198021100657,Action,2010,1575
76561198021100657,Action,2011,1825
76561198021100657,Action,2012,385
76561198021100657,Action,2013,1519
76561198021100657,Action-Adventure,2009,68
76561198021100657,Action-Adventure-Casual-Indie-RPG,2016,1919
76561198021100657,Action-Adventure-Free to Play-Massively Multiplayer-RPG,2013,172
76561198021100657,Action-Adventure-Indie-RPG,2011,12
76561198021100657,Action-Adventure-Indie-RPG,2012,68
76561198021100657,Action-Free to Play,2013,70
76561198021100657,Action-Free to Play-Massively Multiplayer,2012,1612
76561198021100657,Action-Racing,2008,383
76561198021100657,Action-RPG,2009,301
76561198021100657,Action-RPG,2012,4430
76561198021100657,Action-Strategy,2011,289
76561198021100657,Free to Play-Massively Multiplayer-RPG,2013,465
76561198021100657,Racing,2006,233
76561198021100657,Racing,2008,9
76561198021100657,Racing,2009,28
76561198021100657,Racing,2010,148
76561198021100657,Racing-Simulation-Sports,2013,1278
76561198021100657,Racing-Sports,2013,3642
76561198021100657,RPG,2009,86
76561198021100657,RPG-Simulation-Strategy,2011,72
76561198021100657,RPG-Strategy,2011,292
76561198021100657,Simulation,2009,104
76561198021131918,Action,2009,1618
76561198021131918,Action,2010,234
76561198021131942,Action,2009,102
76561198021131942,Action-Adventure-Indie-Massively Multiplayer-RPG-Early Access,2013,1606
76561198021131942,Action-Free to Play-Indie,2014,1819
76561198021131942,Action-Free to Play-Indie-Massively Multiplayer,2016,1
76561198021141297,Action-Adventure-Indie,2013,436
76561198021149129,Action,2007,142
76561198021149129,Action,2009,6971
76561198021149129,Action,2010,4742
76561198021149129,Action,2011,3810
76561198021149129,Action-Adventure,2010,5540
76561198021149129,Strategy,2009,749
76561198021149129,Strategy,2010,11610
76561198021171186,Action,2004,48747
76561198021171186,Action,2010,20
76561198021171186,Action,2011,5190
76561198021208297,Action-Adventure-Casual-Free to Play-Indie,2017,20
76561198021208297,Action-Adventure-Free to Play-Massively Multiplayer-RPG,2015,1
76561198021208297,Action-Free to Play-Indie-Massively Multiplayer-RPG,2012,103
76561198021208297,Action-Free to Play-Indie-Massively Multiplayer-RPG-Simulation,2017,3168
76561198021354387,Action,2003,0
76561198021354387,Action,2004,154547
76561198021354387,Action,2005,0
76561198021354387,Action,2006,0
76561198021354387,Action,2007,4161
76561198021354387,Action,2008,1867
76561198021354387,Action,2009,34274
76561198021354387,Action,2010,5893
76561198021354387,Action,2011,3953
76561198021354387,Action,2012,1970
76561198021354387,Action,2013,66
76561198021354387,Action,2015,594
76561198021354387,Action,2016,154
76561198021354387,Action-Adventure,2010,0
76561198021354387,Action-Adventure,2011,108
76561198021354387,Action-Adventure,2013,120
76561198021354387,Action-Adventure-Casual-Indie,2015,1045
76561198021354387,Action-Adventure-Free to Play-Massively Multiplayer-RPG,2015,6133
76561198021354387,Action-Adventure-Free to Play-Massively Multiplayer-RPG,2017,565
76561198021354387,Action-Adventure-Indie,2013,744
76561198021354387,Action-Adventure-Indie-RPG,2011,104
76561198021354387,Action-Adventure-Indie-RPG,2012,2878
76561198021354387,Action-RPG,2009,1015
76561198021354387,Action-RPG,2011,2959
76561198021354387,Action-RPG,2012,372
76561198021354387,Action-RPG,2015,337
76561198021354387,Action-Strategy,2006,0
76561198021354387,Adventure-Indie,2011,416
76561198021354387,Free to Play-Massively Multiplayer-RPG,2015,1014
76561198021354387,Simulation-Strategy,2009,112
76561198021354387,Strategy,2004,1
76561198021354387,Strategy,2006,16
76561198021354387,Strategy,2008,640
76561198021354387,Strategy,2009,907
76561198021354387,Strategy,2010,874
76561198021354387,Strategy,2012,14
76561198021354387,Strategy,2013,705
76561198021534556,Action,2004,36804
76561198021534556,Action,2009,1303
76561198021534556,Action,2010,2266
76561198021534556,Action,2011,1751
76561198021534556,Action,2012,84936
76561198021534556,Action-Adventure-Indie-RPG,2012,7668
76561198021534556,Action-Indie,2010,503
76561198021534556,Action-Indie-RPG-Strategy,2011,128428
76561198021534556,Adventure,2012,110
76561198021534556,Strategy,2009,748
76561198021576580,Action,2009,2752
76561198021576580,Action-Adventure,2006,0
76561198021576580,Action-Adventure,2007,733
76561198021576580,Action-Adventure,2008,993
76561198021576580,RPG,2009,0
76561198021744394,Action,2010,73
76561198021744394,Action,2011,905
76561198021744394,Action,2016,1026
76561198021744394,Action-Free to Play,2013,988
76561198021744394,Action-Free to Play-Massively Multiplayer-RPG,2014,0
76561198021744394,Action-RPG,2010,1555
76561198021744394,Action-Strategy,2016,8774
76561198021744394,RPG,2015,2764
76561198021744394,Sports-Strategy,2010,4981
76561198021744394,Sports-Strategy,2012,974
76561198021744394,Strategy,2009,375
76561198021744394,Strategy,2015,1158
