id,developer,year,price
503080,Orneon Limited,2016,"9,99"
595650,Orneon Limited,2017,"9,99"
293160,Orphic Software,2015,"14,99"
460140,Orrery Games.Blip Haus Design,2017,"9,99"
443550,Orthogonal Games,2016,"7,99"
327560,Orthogonal Games,2016,"14,99"
383560,Oryon Entertainment,2015,"3,99"
297210,Oryx Design Lab,2014,"0,00"
492170,Oryzhon Studios,2016,"1,99"
567040,Oryzhon Studios,2016,"1,99"
431450,Osaris Games,2016,"15,99"
396260,Oscar Brittain,2016,"2,99"
761320,Oscar Celestini,2017,"1,99"
595550,Oscar Celestini,2017,"4,99"
677910,Oscar Kenneth Albero Ingles,2017,"7,99"
767590,Oscar Ortigueira López.OrtiGames/OrtiSoft,2018,"0,99"
600410,Osky Studios,2017,"0,00"
491950,Osmotic Studios,2016,"9,99"
548850,Osmotic Studios,2016,"9,99"
301560,OSome Studio,2015,"14,99"
719120,O'Stinky lab.,2017,"0,99"
275200,Ostrich Banditos,2015,"14,99"
270150,Osumia Games,2015,"14,99"
45730,Other Ocean Interactive,2010,"4,99"
523500,Other Ocean Interactive,2016,"4,99"
523501,Other Ocean Interactive,2016,"4,99"
523502,Other Ocean Interactive,2016,"4,99"
523503,Other Ocean Interactive,2016,"4,99"
523504,Other Ocean Interactive,2016,"4,99"
523505,Other Ocean Interactive,2016,"4,99"
523506,Other Ocean Interactive,2016,"4,99"
523507,Other Ocean Interactive,2016,"4,99"
523508,Other Ocean Interactive,2016,"4,99"
523510,Other Ocean Interactive,2016,"4,99"
523511,Other Ocean Interactive,2016,"4,99"
523521,Other Ocean Interactive,2016,"4,99"
523530,Other Ocean Interactive,2016,"4,99"
523531,Other Ocean Interactive,2016,"4,99"
523532,Other Ocean Interactive,2016,"4,99"
523533,Other Ocean Interactive,2016,"4,99"
523534,Other Ocean Interactive,2016,"4,99"
480650,Other Ocean Interactive,2016,"19,99"
710250,Otterly Bearable Games,2017,"3,99"
551060,Ouch Giver Games,2017,"9,99"
573070,Oudidon,2017,"9,99"
452920,Out Of Bounds,2016,"9,99"
402430,Out of the Park Developments,2016,"19,99"
465650,Out of the Park Developments,2017,"19,99"
465660,Out of the Park Developments,2016,"19,99"
595420,Out of the Park Developments,2017,"39,99"
620240,Outcorp,2017,"0,99"
622960,Outcorp,2017,"0,99"
341510,Outer Grid Games LLC,2015,"3,99"
604640,Outer Rim Studios LLC,2017,"4,99"
2450,Outerlight Ltd.,2010,"4,99"
2400,Outerlight Ltd.,2006,"9,99"
2420,Outerlight Ltd.,2006,"9,99"
390520,Outerminds Inc.,2015,"7,99"
474620,Outgunned Games.Invisible tile,2016,"2,99"
461890,Outlands,2016,"1,99"
709400,Outlaw,2017,"0,99"
685800,Outlaw,2017,"1,99"
668830,Outlaw Wars,2017,"6,99"
750300,Outlaw.Douglas Brantes,2017,"0,99"
669350,Outlier Interactive,2017,"9,99"
420550,OutOfTheBit Ltd,2016,"9,99"
273590,Outrage Entertainment,2014,"9,99"
443650,Outsider Games,2016,"9,99"
290770,Over The Moon,2014,"9,99"
57000,Over the Top Games,2010,"2,99"
225280,Over the Top Games,2014,"12,99"
386130,Overcloud9,2015,"2,99"
385900,Overcloud9,2015,"7,99"
392930,Overcloud9. Phantasm Games,2015,"4,99"
396930,Overcurfew,2015,"9,99"
397030,OVERDRIVE,2015,"7,99"
534840,OVERDRIVE,2016,"7,99"
251870,OVERDRIVE,2011,"9,99"
321190,OVERDRIVE,2014,"34,99"
409630,Overflow,2015,"1,99"
284410,Overflow,2016,"19,99"
645260,Overgroup,2017,"0,00"
213350,Overhaul Games,2012,"14,99"
408930,Overhead Games,2015,"0,00"
365360,Overhype Studios,2017,"29,99"
577380,OverjoyedGameDevs,2017,"3,99"
207816,OVERKILL Software,2012,"3,99"
207815,OVERKILL Software,2012,"9,99"
24240,OVERKILL Software,2011,"14,99"
263120,ovos,2014,"9,99"
635320,Ovosonico,2017,"19,99"
279260,Owl Cave,2014,"5,99"
288930,Owl Cave,2015,"5,99"
288940,Owl Cave,2015,"7,99"
550170,Owl Green Sea,2016,"2,99"
732950,owl..Jonas Tintenseher.BáiYù.Andrewus.Atomic-Invasion.Butterfly Wisps.Noyemi Karlaitė.Mama J.Shida,2017,"0,00"
380860,Owlbear,2017,"5,99"
111100,Owlchemy Labs,2012,"4,99"
220900,Owlchemy Labs,2013,"4,99"
234920,Owlchemy Labs,2015,"14,99"
538100,Owlet,2016,"8,99"
590720,Oxeye Game Studio,2017,"6,99"
15400,Oxeye Game Studio,2008,"7,99"
357340,Oxeye Game Studio,2016,"14,99"
329630,Ozark Softscape,1990,"6,99"
375090,Ozzie Sneddon,2015,"2,99"
486510,Pablo Vidaurre Sanz,2016,"14,99"
610610,PacoProject,2017,"9,99"
582578,PadLabs GmbH,2017,"29,99"
623611,PAD-Labs GmbH,2017,"29,99"
582576,PadLabs GmbH.Stairport Sceneries,2017,"24,99"
346060,Page 44 Studios,2008,"19,99"
655910,Painful Smile,2017,"1,99"
619010,Painted Sky Studios,2017,"1,99"
491560,Paladin Studios.Seaven Studio,2016,"5,99"
493980,Palaplay,2016,"5,99"
614900,Paleno Games,2017,"0,99"
614910,Paleno Games,2017,"0,99"
620000,Paleno Games,2017,"0,99"
635780,Paleno Games,2017,"0,99"
735260,Paleno Games,2017,"0,99"
749810,Paleno Games,2017,"0,99"
26300,Paleo Entertainment,2009,"4,99"
583090,Paleontology,2017,"19,99"
295910,Paleozoic,2015,"4,99"
682350,Palfrey Games,2017,"4,99"
423750,Paloma Dawkins.Kyler Kelly.Catherine Debard,2016,"4,99"
619670,Palomino Studio,2017,"12,99"
681380,Pandamonium Games Design.Main Leaf,2017,"4,99"
694500,Pandemic Studios,2002,"5,99"
4520,Pandemic Studios,2004,"9,99"
4530,Pandemic Studios,2006,"9,99"
6060,Pandemic Studios,2005,"9,99"
518130,Pandorica,2017,"6,99"
542550,PanGuoJun,2016,"1,99"
546070,PanGuoJun,2017,"1,99"
700440,PanGuoJun,2017,"1,99"
365260,Panic Ensues Software,2015,"6,99"
461910,Panoramik Inc,2016,"0,00"
575720,Panoramik Inc,2017,"0,00"
537320,Panoramik Inc,2016,"9,99"
537325,Panoramik Inc,2017,"9,99"
616300,Panoramik Inc,2017,"9,99"
698560,Panoramik Inc,2017,"9,99"
476392,Panoramik Inc,2016,"11,99"
645430,Panoramik Inc,2017,"19,99"
462660,Panoramik Inc,2016,"24,99"
714230,Panoramik Inc,2017,"99,99"
209610,Pantera Entertainment,2012,"9,99"
521800,Panther Games,2015,"0,00"
524170,Panther Games,2015,"29,99"
524171,Panther Games,2015,"29,99"
524173,Panther Games,2015,"29,99"
524176,Panther Games,2015,"29,99"
524172,Panther Games,2015,"34,99"
524175,Panther Games,2015,"34,99"
440390,Panzar Studio,2016,"49,99"
279966,Panzer Corps.The Lordz Games Studio,2012,"4,99"
432410,Panzer Gaming,2016,"2,99"
290650,Panzer Gaming Studios,2015,"4,99"
316320,Papaya Studio,2010,"19,99"
317580,Papaya Studio,2010,"19,99"
322130,Papaya Studio,2007,"19,99"
516790,Paper Cult,2017,"9,99"
332780,Paper Games,2014,"7,99"
586470,Paper Pirates,2017,"4,99"
586480,Paper Pirates,2017,"4,99"
595480,Paper Pirates.rumata_lab,2017,"6,99"
463050,Paper Pirates.Sokolab,2016,"3,99"
642520,Paper Plane,2017,"0,99"
675040,Paper Rose Games,2017,"9,99"
489080,Paper Scorpion Co.,2016,"6,99"
532290,Paperash Studio,2016,"14,99"
453310,PaperSeven LTD,2017,"15,99"
365160,Parabole,2017,"19,99"
363240,Parabox Games,2015,"4,99"
393830,Paradox Arctic,2015,"3,99"
393831,Paradox Arctic,2015,"4,99"
414651,Paradox Arctic,2015,"9,99"
214980,Paradox Development Studio,2012,"0,99"
214987,Paradox Development Studio,2012,"0,99"
214988,Paradox Development Studio,2012,"0,99"
42902,Paradox Development Studio,2011,"0,99"
210892,Paradox Development Studio,2012,"1,99"
210893,Paradox Development Studio,2012,"1,99"
210898,Paradox Development Studio,2013,"1,99"
210904,Paradox Development Studio,2013,"1,99"
210905,Paradox Development Studio,2013,"1,99"
210907,Paradox Development Studio,2013,"1,99"
214990,Paradox Development Studio,2013,"1,99"
214991,Paradox Development Studio,2013,"1,99"
215000,Paradox Development Studio,2012,"1,99"
215002,Paradox Development Studio,2013,"1,99"
215003,Paradox Development Studio,2013,"1,99"
215004,Paradox Development Studio,2013,"1,99"
215005,Paradox Development Studio,2013,"1,99"
226660,Paradox Development Studio,2013,"1,99"
226662,Paradox Development Studio,2013,"1,99"
226663,Paradox Development Studio,2013,"1,99"
226664,Paradox Development Studio,2013,"1,99"
226668,Paradox Development Studio,2013,"1,99"
226669,Paradox Development Studio,2013,"1,99"
226670,Paradox Development Studio,2013,"1,99"
226672,Paradox Development Studio,2014,"1,99"
226673,Paradox Development Studio,2014,"1,99"
241368,Paradox Development Studio,2013,"1,99"
25816,Paradox Development Studio,2012,"1,99"
278710,Paradox Development Studio,2014,"1,99"
279601,Paradox Development Studio,2014,"1,99"
279621,Paradox Development Studio,2014,"1,99"
279622,Paradox Development Studio,2014,"1,99"
292981,Paradox Development Studio,2014,"1,99"
642780,Paradox Development Studio,2017,"1,99"
203776,Paradox Development Studio,2012,"4,99"
210902,Paradox Development Studio,2012,"4,99"
241364,Paradox Development Studio,2013,"4,99"
25817,Paradox Development Studio,2012,"4,99"
279623,Paradox Development Studio,2014,"4,99"
394321,Paradox Development Studio,2016,"4,99"
42900,Paradox Development Studio,2010,"4,99"
42903,Paradox Development Studio,2011,"4,99"
449981,Paradox Development Studio,2016,"4,99"
338161,Paradox Development Studio,2015,"5,99"
354331,Paradox Development Studio,2015,"5,99"
373150,Paradox Development Studio,2015,"5,99"
486571,Paradox Development Studio,2016,"5,99"
584141,Paradox Development Studio,2017,"5,99"
492740,Paradox Development Studio,2016,"6,99"
616210,Paradox Development Studio,2017,"6,99"
373380,Paradox Development Studio,2015,"7,99"
721341,Paradox Development Studio,2017,"7,99"
756010,Paradox Development Studio,2017,"7,99"
768340,Paradox Development Studio,2017,"8,99"
203778,Paradox Development Studio,2012,"9,99"
204940,Paradox Development Studio,2012,"9,99"
210906,Paradox Development Studio,2013,"9,99"
226667,Paradox Development Studio,2013,"9,99"
23420,Paradox Development Studio,2008,"9,99"
25808,Paradox Development Studio,2011,"9,99"
25890,Paradox Development Studio,2009,"9,99"
279620,Paradox Development Studio,2014,"9,99"
42968,Paradox Development Studio,2012,"9,99"
42980,Paradox Development Studio,2010,"9,99"
518910,Paradox Development Studio,2016,"9,99"
584140,Paradox Development Studio,2017,"9,99"
642750,Paradox Development Studio,2017,"9,99"
73210,Paradox Development Studio,2011,"9,99"
617961,Paradox Development Studio,2017,"10,99"
210908,Paradox Development Studio,2013,"14,99"
22130,Paradox Development Studio,2006,"14,99"
241369,Paradox Development Studio,2014,"14,99"
25800,Paradox Development Studio,2007,"14,99"
279600,Paradox Development Studio,2014,"14,99"
292982,Paradox Development Studio,2014,"14,99"
338160,Paradox Development Studio,2015,"14,99"
338163,Paradox Development Studio,2015,"14,99"
354330,Paradox Development Studio,2015,"14,99"
436120,Paradox Development Studio,2016,"14,99"
530760,Paradox Development Studio,2016,"14,99"
640140,Paradox Development Studio,2017,"14,99"
616170,Paradox Development Studio,2017,"18,99"
616180,Paradox Development Studio,2017,"18,99"
227760,Paradox Development Studio,2013,"19,99"
373370,Paradox Development Studio,2015,"19,99"
42960,Paradox Development Studio,2010,"19,99"
486570,Paradox Development Studio,2016,"19,99"
538020,Paradox Development Studio,2017,"19,99"
553280,Paradox Development Studio,2017,"19,99"
617960,Paradox Development Studio,2017,"19,99"
617962,Paradox Development Studio,2017,"19,99"
721340,Paradox Development Studio,2017,"19,99"
616160,Paradox Development Studio,2017,"24,99"
203770,Paradox Development Studio,2012,"39,99"
236850,Paradox Development Studio,2013,"39,99"
281990,Paradox Development Studio,2016,"39,99"
394360,Paradox Development Studio,2016,"39,99"
461800,Paradox Development Studios,2016,"2,99"
210901,Paradox Interactive,2012,"0,99"
25892,Paradox Interactive,2009,"0,99"
25896,Paradox Interactive,2009,"0,99"
25897,Paradox Interactive,2009,"0,99"
25898,Paradox Interactive,2009,"0,99"
25899,Paradox Interactive,2009,"0,99"
25960,Paradox Interactive,2010,"0,99"
25962,Paradox Interactive,2010,"0,99"
25970,Paradox Interactive,2009,"0,99"
203772,Paradox Interactive,2012,"1,99"
203773,Paradox Interactive,2012,"1,99"
210894,Paradox Interactive,2012,"1,99"
210896,Paradox Interactive,2012,"1,99"
210897,Paradox Interactive,2012,"1,99"
210899,Paradox Interactive,2012,"1,99"
210900,Paradox Interactive,2012,"1,99"
210903,Paradox Interactive,2012,"1,99"
25809,Paradox Interactive,2011,"1,99"
25810,Paradox Interactive,2011,"1,99"
25812,Paradox Interactive,2011,"1,99"
25813,Paradox Interactive,2011,"1,99"
25814,Paradox Interactive,2011,"1,99"
25815,Paradox Interactive,2012,"1,99"
42905,Paradox Interactive,2012,"1,99"
42964,Paradox Interactive,2010,"1,99"
42965,Paradox Interactive,2011,"1,99"
42966,Paradox Interactive,2011,"1,99"
614582,Paradox Interactive,2017,"3,99"
210895,Paradox Interactive,2012,"4,99"
214981,Paradox Interactive,2012,"4,99"
266740,Paradox Interactive,2013,"4,99"
214986,Paradox Interactive,2012,"9,99"
215001,Paradox Interactive,2013,"19,99"
705070,Paradox Terminal,2017,"0,99"
273570,Parallax,1995,"9,99"
273580,Parallax,2014,"9,99"
12390,Parallax Arts Studio,2008,"14,99"
449470,Parallaxian Pty Ltd,2016,"0,00"
508790,Parallel Circles,2016,"7,99"
703720,Paris Stalker,2017,"8,99"
719840,Parizagames Ltd.,2017,"2,99"
330620,Parody Games. LLC,2014,"4,99"
586220,Parovoz Animation Studio,2017,"1,99"
682820,Parrot King Games.Bryan Adriel.Ivan Luiz Silva Rocha.Lucas Pedrosa dos Santos.Igor Nascimento Guanais Santos,2017,"4,99"
674360,Parrott Studios,2017,"0,99"
678530,Parrott Studios,2017,"2,99"
652200,Parsec Productions. LLC,2016,"3,99"
303470,Parseh Game Studio,2014,"14,99"
554330,Parta Games Oy,2017,"2,99"
392610,Partickhill Games Limited,2017,"9,99"
375210,Particle Studios,2016,"14,99"
330590,Particle Systems Ltd.,1999,"5,99"
359630,Particle Systems Ltd.,2001,"5,99"
752060,Particle Systems Ltd.,1993,"9,99"
640890,PartTimeIndie,2017,"7,99"
428530,Party Robot Studio,2016,"0,99"
275670,Passtech Games,2014,"14,99"
355800,Passtech Games,2016,"19,99"
330180,Pastagames,2015,"9,99"
397580,PatchNoteStudio,2015,"4,99"
237870,Pathea Games,2016,"14,99"
553700,Pathea Games.Note by Note Studios,2016,"2,99"
315830,Patrice Meneguzzi,2014,"4,99"
365090,Patrick God,2015,"4,99"
775690,Patrick Hofmann,2018,"0,99"
553470,Patrick Scott,2017,"19,99"
762620,Patriot Game,2017,"0,99"
764020,Patriot Game,2017,"0,99"
686210,Patriot Game,2017,"1,99"
654490,Patriot Game,2017,"5,99"
590600,Patryk Szuberla,2017,"12,99"
504980,Patryk Taranek,2016,"1,99"
726720,Patyuk Sergey,2017,"3,99"
598350,Paul Bird,2017,"2,99"
389510,Paul Bird,2016,"3,99"
400220,Paul Cooney,2015,"4,99"
322970,Paul Cuisset,2015,"9,99"
451030,Paul Fisch,2016,"0,99"
96100,Paul Fisch,2016,"1,99"
385030,Paul Harrington,2016,"0,99"
292620,Paul Marrable,2014,"2,99"
565650,Paul O'Bar,2016,"3,99"
702270,Paulo A. M. Villalva,2017,"0,99"
299840,Pavel Bulatov,2013,"5,99"
645820,Pavel Kostin,2017,"14,99"
465000,Pavel Zinchenko,2016,"5,99"
616720,Pavo Studio,2017,"4,99"
265380,Paweł Mogiła,2014,"9,99"
285920,Payload Studios,2015,"19,99"
600430,Payoff Technologies,2017,"4,99"
702510,Payoff Technologies,2017,"4,99"
525610,Pb Studios,2016,"5,99"
747730,PBFP,2017,"9,99"
697680,PCAndVR,2017,"2,99"
252430,PD Design Studio,2014,"14,99"
575870,Peace,2017,"1,99"
454040,Peace,2016,"2,99"
448350,Peace,2016,"3,99"
505760,Peace,2016,"4,99"
541100,Peace,2016,"4,99"
384500,Peach Pie Productions,2016,"9,99"
516040,Peacock Dreams Games,2016,"3,99"
630780,Peak Angle Team,2017,"0,00"
591880,Peak Angle Team,2017,"2,99"
444430,Peaksel D.O.O. Nis,2016,"5,99"
445840,Peaksel D.O.O. Nis,2016,"6,99"
419951,peakvox,2015,"1,99"
552200,peakvox.O-TWO inc.,2016,"2,99"
552210,peakvox.O-TWO inc.,2016,"2,99"
523880,peakvox.O-TWO inc.,2016,"4,99"
346730,peakvox.O-TWO inc.,2015,"19,99"
582660,Pearl Abyss,2017,"9,99"
624370,Pearl Abyss,2016,"20,00"
624371,Pearl Abyss,2016,"40,00"
364790,Peculiar Games,2015,"5,99"
636630,PeDePe GbR,2017,"29,99"
652610,Pedro Castro Menezes,2017,"2,99"
434061,Pedro Vendeira,2016,"14,99"
496510,Pedro Zea,2016,"6,99"
523680,Pehesse,2016,"0,00"
688690,PEKA Gaming,2017,"1,99"
418620,Pelikan13,2016,"12,99"
359400,Peltast Software,2015,"4,99"
369360,Pen and Sword Games,2015,"4,99"
334120,Pencil Test Studios,2015,"9,99"
205840,Pendulo Studios,2012,"9,99"
58560,Pendulo Studios,2011,"9,99"
58570,Pendulo Studios,2011,"9,99"
7210,Pendulo Studios,2003,"9,99"
7220,Pendulo Studios,2007,"9,99"
465280,Pendulo Studios,2016,"14,99"
565400,Pentagrammical Justice,2017,"0,00"
566300,Pentagrammical Justice,2017,"0,99"
564870,Pentagrammical Justice,2017,"1,99"
555430,Pentagrammical Justice,2017,"2,99"
316020,Pentavera,2014,"9,99"
266030,Peoleo Entertainment,2014,"0,00"
294310,Peoleo Entertainment,2014,"19,99"
294312,Peoleo Entertainment,2014,"34,99"
294311,Peoleo Entertainment,2014,"59,99"
561730,People Can Fly,2017,"4,99"
501590,People Can Fly,2017,"39,99"
525350,People Gotta Play,2016,"2,99"
361520,Pepi Games,2015,"1,99"
344160,Pepi Games,2015,"4,99"
449480,Pera Games,2016,"4,99"
402310,Pera Games,2016,"14,99"
288140,PERFECT PARALLEL,2016,"34,99"
426040,Perfect Square Studios,2015,"1,99"
618190,Perfect Square Studios LLC,2017,"8,99"
536760,Perfectly Paranormal,2016,"3,99"
504130,Perfectly Paranormal,2016,"9,99"
571740,Perfuse Entertainment,2017,"8,99"
385380,Permadeath,2016,"14,99"
521230,Permafrost Studio,2017,"2,99"
20200,Perpetual FX Creative,2008,"19,99"
365510,Perro Electrico,2016,"4,99"
507140,Persha Studio Developement,2016,"6,99"
462250,Persistant Studios,2017,"11,99"
373410,Persistent Studios,2016,"14,99"
437870,Persona and Pixel studio,2016,"9,99"
632300,Perun Creative,2017,"18,99"
712010,Perverse Games,2017,"1,99"
738000,Perverse Games,2017,"1,99"
747190,Perverse Games,2017,"1,99"
283080,PestoForce,2015,"4,99"
373780,PestoForce.Brian Holmes,2015,"0,99"
95700,Peter Brinson and Kurosh ValaNejad,2011,"0,00"
298280,Peter Cleary,2014,"9,99"
667400,Peter Fuleki,2017,"2,99"
366590,Peter Gutenko,2015,"4,99"
343170,Peter Hann,2015,"9,99"
340570,Peter Hrdy,2015,"4,99"
707720,Peter Junior Leonar,2017,"11,99"
346670,Peter Lacalamita,2015,"1,99"
295250,Peter Moorhead,2014,"0,99"
404080,Peter Moorhead,2015,"0,99"
766460,Peter Turcan,2017,"17,99"
436060,Peter Valencia,2016,"2,99"
557410,Peter Whalen,2014,"9,99"
249330,Petit Depotto,2013,"3,99"
510250,Petite Games,2016,"1,99"
431460,Petite Games,2016,"2,99"
449160,Petite Games,2017,"2,99"
679930,Petite Games,2017,"2,99"
488080,petraguardsoftware.com,2016,"1,99"
427770,Petro Shoferystov,2016,"2,99"
509240,Petrodiy-Games,2016,"5,99"
399660,Petroglyph,2015,"0,00"
594960,Petroglyph,2017,"0,00"
90503,Petroglyph,2010,"1,99"
90504,Petroglyph,2011,"2,99"
413050,Petroglyph,2015,"3,99"
413051,Petroglyph,2015,"3,99"
413052,Petroglyph,2015,"3,99"
462170,Petroglyph,2016,"3,99"
482420,Petroglyph,2016,"3,99"
510530,Petroglyph,2016,"3,99"
550710,Petroglyph,2016,"3,99"
586040,Petroglyph,2017,"4,99"
90500,Petroglyph,2010,"4,99"
341810,Petroglyph,2015,"7,99"
357180,Petroglyph,2015,"7,99"
413030,Petroglyph,2010,"9,99"
427250,Petroglyph,2016,"14,99"
497850,Petroglyph,2016,"14,99"
531680,Petroglyph,2016,"14,99"
32470,Petroglyph,2006,"19,99"
290790,Petroglyph,2015,"29,99"
554340,Pewter Games Studios,2016,"0,00"
423590,Pewter Games Studios,2016,"12,99"
388360,Pezomi,2015,"4,99"
708120,PF3D,2017,"49,99"
458750,PGN Inc,2016,"39,99"
301610,PGN Inc,2014,"49,99"
398810,PGN Inc,2017,"59,99"
396530,Phanom Games,2015,"1,99"
262470,Phantom Compass,2014,"9,99"
458680,Phantom Compass,2017,"9,99"
701440,Phantom Pine Studios,2017,"9,99"
578800,Phantomisreal Ltd.,2017,"24,99"
348790,pheenix93,2015,"1,99"
433790,pheenix93,2016,"1,99"
581380,pheenix93.KtSmag,2017,"1,99"
268220,Phenomenon Games,2014,"6,99"
624840,Phenomic,2017,"4,99"
39540,Phenomic,2009,"9,99"
39550,Phenomic.THQ Nordic,2009,"14,99"
344530,Phigames,2015,"4,99"
278620,Phigames,2014,"9,99"
684980,Phil Blank,2017,"2,99"
751280,Phil Fortier,2017,"0,99"
756320,Phil Fortier,2017,"0,99"
761480,Phil Fortier,2018,"0,99"
523030,Phil Jones,2016,"14,99"
381320,Philip Bak,2016,"9,99"
347480,Philip Royer,2015,"0,99"
421620,Philip Royer,2015,"0,99"
387270,Philippe Forgeur,2015,"4,99"
370170,phime studio LLC,2015,"0,99"
416370,phime studio LLC,2015,"1,99"
460910,phime studio LLC,2016,"1,99"
563150,phime studio LLC,2017,"1,99"
586160,phime studio LLC,2017,"1,99"
586170,phime studio LLC,2017,"4,99"
740070,phime studio LLC,2017,"7,99"
337960,PHL Collective,2015,"9,99"
438160,pho,2016,"4,99"
606950,Phobetor,2017,"19,99"
391520,Phoenix Game and Publisher Studio,2015,"4,99"
280910,Phoenix Game Studio,2014,"3,99"
287550,Phoenix Online Studios,2014,"9,99"
242780,Phoenix Online Studios,2013,"14,99"
264520,Phoenix Online Studios,2014,"14,99"
262000,Phoenix Online Studios.Pinkerton Road Studio,2014,"19,99"
350220,Phoenix Studio,2015,"4,99"
243220,Phosfiend Systems,2014,"14,99"
297720,Phosphor Games,2015,"7,99"
324650,Phosphor Games,2016,"14,99"
247730,Phosphor Games Studio,2014,"4,99"
344820,Photon Arena,2015,"9,99"
259620,Phr00t's Software,2011,"4,99"
263360,Phr00t's Software,2014,"6,99"
602280,Phung Games,2017,"0,99"
436870,Phung Games,2016,"4,99"
575710,Phung Games,2017,"4,99"
632200,Phuong Nguyen,2017,"0,99"
523690,Phyrnna,2016,"0,00"
333290,Physmo,2015,"8,99"
712610,PianoB Studio,2017,"1,99"
444710,Picorinne Soft,2016,"7,99"
392720,Pidroh,2015,"9,99"
622770,Piece of Cake studios,2017,"14,99"
73095,Pieces Interactive,2012,"1,99"
73096,Pieces Interactive,2012,"1,99"
73097,Pieces Interactive,2012,"1,99"
73098,Pieces Interactive,2012,"1,99"
73119,Pieces Interactive,2013,"1,99"
245030,Pieces Interactive,2013,"2,49"
255980,Pieces Interactive,2013,"3,99"
73115,Pieces Interactive,2012,"3,99"
73093,Pieces Interactive,2012,"4,99"
202270,Pieces Interactive,2013,"9,99"
241760,Pieces Interactive,2016,"9,99"
238370,Pieces Interactive,2015,"14,99"
600310,Pierre Brengues,2017,"4,99"
667340,PiFTy,2017,"0,99"
300280,Pigasus Games,2015,"19,99"
363790,PigelPix,2015,"1,99"
702600,Pigmentum Game Studio,2017,"5,99"
403900,PiGravity,2015,"0,99"
410210,PiGravity,2015,"0,99"
433640,PikPok,2016,"2,99"
432940,PikPok,2017,"9,99"
510330,PileOfCrab,2016,"2,99"
527990,Pilgrim Adventures,2016,"1,99"
694370,Pilgrim Adventures,2017,"1,99"
460960,Pilgrim Adventures,2016,"2,99"
635850,Pilgrim Adventures,2017,"3,99"
420740,Pilgrim Adventures.GrabTheGames Studios,2015,"0,99"
429470,Pilgrim Adventures.GrabTheGames Studios,2015,"1,99"
431710,Pilgrim Adventures.GrabTheGames Studios,2016,"1,99"
439250,Pilgrim Adventures.GrabTheGames Studios,2016,"1,99"
446640,Pilgrim Adventures.GrabTheGames Studios,2016,"1,99"
100980,Pilgway,2012,"99,99"
627620,Pill Bug Interactive,2017,"6,99"
669410,Pillet Michael,2017,"4,99"
540880,Pillow Fight,2016,"11,99"
677300,Pillow Fight,2017,"14,99"
362810,PillowPigGames,2015,"4,99"
379551,PILOT’S,2016,"54,99"
666310,PilotLumpa Gaming,2017,"2,99"
727650,PinkySwear,2017,"0,00"
704550,PinkySwear,2017,"0,99"
723200,PinkySwear,2017,"0,99"
731580,PinkySwear,2017,"0,99"
734230,PinkySwear,2017,"0,99"
530180,Pinokl Games,2016,"0,00"
554790,Pinokl Games.Kverta,2016,"3,99"
554791,Pinokl Games.Kverta,2016,"4,99"
356570,Pinokl Games.Kverta,2015,"12,89"
513330,Pinokl Games.Kverta Limited,2017,"9,99"
394380,Pinterac,2016,"0,00"
444740,Piotr Młynarczyk,2016,"12,99"
318300,PIPE Studio,2012,"19,99"
384180,Pipeworks Studio,2016,"0,00"
462970,Pipeworks Studio,2016,"0,00"
462972,Pipeworks Studio,2016,"0,00"
440500,Pipeworks Studio,2016,"4,99"
441610,Pipeworks Studio,2016,"4,99"
460830,Pipeworks Studio,2016,"4,99"
460840,Pipeworks Studio,2016,"4,99"
474930,Pipeworks Studio,2016,"4,99"
476350,Pipeworks Studio,2016,"4,99"
476351,Pipeworks Studio,2016,"4,99"
476352,Pipeworks Studio,2016,"4,99"
476353,Pipeworks Studio,2016,"4,99"
476354,Pipeworks Studio,2016,"4,99"
476355,Pipeworks Studio,2016,"4,99"
476356,Pipeworks Studio,2016,"4,99"
476357,Pipeworks Studio,2016,"4,99"
404770,Pipeworks Studio,2016,"9,99"
366090,Pipliz,2017,"19,99"
443450,Piranaking,2016,"14,99"
40392,Piranha Bytes,2012,"4,99"
40393,Piranha Bytes,2012,"4,99"
39500,Piranha Bytes,2006,"9,99"
40300,Piranha Bytes,2009,"9,99"
40390,Piranha Bytes,2012,"9,99"
249230,Piranha Bytes,2014,"14,99"
65540,Piranha Bytes,2001,"19,99"
366930,Piranha Bytes Distribution UG&amp;Co KG,2015,"64,99"
342200,Piranha Games Inc.,2015,"0,00"
412240,Piranha Games Inc.,2015,"29,99"
545740,Piranha Games Inc.,2016,"29,99"
412241,Piranha Games Inc.,2015,"39,99"
545741,Piranha Games Inc.,2016,"39,99"
412242,Piranha Games Inc.,2015,"49,99"
545742,Piranha Games Inc.,2016,"49,99"
412243,Piranha Games Inc.,2015,"59,99"
545743,Piranha Games Inc.,2016,"59,99"
746120,Pirate Games,2017,"0,99"
581010,Pirate Games,2017,"2,99"
406690,Pirate-Rob,2016,"4,99"
654750,Pirates Of Love.Arthur Doggo,2017,"3,99"
728440,Pirotexnik,2017,"0,99"
417230,Pirozhok Studio.Vitaliy Ruzankin,2015,"0,99"
414080,Pirozhok Studio.Vitaliy Ruzankin,2015,"8,99"
8100,Pivotal Games,2008,"5,99"
211780,Pivotal Games,2002,"6,99"
414190,Pixbits,2016,"14,99"
601200,Pixel After Pixel,2017,"2,99"
635930,Pixel Barons,2017,"9,99"
